Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
3. OTROS ACTIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,0,0,0,0,"15,619","36,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,522"
3.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,"15,542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,542"
3.5. Otros instrumentos de capital ..........................................................................................................,0,0,0,0,0,"15,619","21,358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36,980"
Pro-memoria: Prestados o en garantía ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA ..........................................................................................................,"2,40,92,156","86,44,349","72,69,272","36,72,948","25,96,641","37,92,169","7,42,419","12,51,271","1,88,211",0,270,"32,19,411","5,86,758","1,02,735",61,"7,06,034","26,609","5,37,056",0,"16,507","20,17,007","2,06,712","16,502","5,31,389","21,608","91,359","39,452","23,631",0,"1,22,662","4,28,293","5,055","5,16,013","10,220",0,45,"1,33,013","5,029","60,701","2,099","71,466","29,527","15,294","1,293",32,"8,440",103,"90,113","2,103","2,088","21,422",0,8,"2,479","14,926",0,"65,304","7,912",152,"46,845",79,0,0,30,2,"4,112",0,0,0,0,0,0,0,"6,20,59,397"
4.1. Valores representativos de deuda ..........................................................................................................,"1,62,16,886","82,24,119","71,49,219","36,30,825","24,87,314","37,43,568","3,65,567","12,48,821","64,890",0,0,"32,19,411","2,14,107","1,02,624",0,"6,65,171",0,"4,70,029",0,"16,368","20,17,007","19,194","16,116","4,96,014","21,379","82,602","36,148","22,668",0,"1,20,256","4,26,907",0,"5,15,701","10,114",0,0,"1,18,534",16,"26,318","2,099","63,819","26,388",0,1,0,"3,284",0,"24,481","2,103","2,088","20,367",0,0,0,"14,926",0,0,"7,062",0,0,0,0,0,0,0,"4,112",0,0,0,0,0,0,0,"5,19,18,623"
4.2. Otros instrumentos de capital ..........................................................................................................,"78,75,270","4,20,230","1,20,053","42,123","1,09,327","48,601","3,76,852","2,450","1,23,321",0,270,0,"3,72,651",111,61,"40,863","26,609","67,027",0,139,0,"1,87,518",386,"35,375",229,"8,757","3,304",963,0,"2,406","1,386","5,055",312,106,0,45,"14,479","5,013","34,383",0,"7,647","3,139","15,294","1,292",32,"5,156",103,"65,632",0,0,"1,055",0,8,"2,479",0,0,"65,304",850,152,"46,845",79,0,0,30,2,0,0,0,0,0,0,0,0,"1,01,40,774"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"1,30,26,341","16,14,108","29,85,125","8,910","11,11,799","37,34,566","2,66,324","79,648","23,345",0,0,"4,75,742","8,190",0,0,"6,05,239",0,"3,76,676",0,46,"1,17,005",471,65,"1,77,778","21,379","26,298",0,0,0,0,0,0,"1,48,317",0,0,0,0,12,0,0,"38,864",0,0,0,0,0,0,"3,108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,48,49,356"
5. INVERSIONES CREDITICIAS  .................................................................................................................................................................,"20,10,02,202","17,00,32,834","7,03,38,765","5,63,37,258","5,34,63,292","3,46,58,310","1,96,06,026","1,98,24,899","1,30,77,716","89,90,370","1,43,35,769","87,42,093","1,29,02,520","99,13,039","71,92,057","73,83,214","63,48,728","76,35,075","37,17,724","42,90,312","50,20,398","41,06,504","36,42,735","24,19,640","32,50,191","53,92,418","24,03,074","32,13,237","17,82,659","36,11,380","26,03,822","32,24,001","7,97,853","17,02,583","7,18,533","10,55,158","13,43,656","9,58,894","5,27,080","22,82,158","3,61,241","4,85,969","6,25,357","4,01,709","10,16,253","3,26,265","16,39,217","4,23,732","10,22,618","4,23,331","4,48,043","24,82,436","26,40,008","2,39,238","3,07,831","11,74,270","1,17,120","1,26,362","32,07,344","1,06,157","11,54,020","49,507","36,701","10,20,229","1,09,061","51,735","32,797","25,096","19,880","16,530","72,280","12,433","9,097","80,00,32,044"
5.1. Depósitos en entidades de crédito ..........................................................................................................,"2,68,53,839","3,79,21,028","1,63,80,505","1,65,08,350","57,33,350","45,84,984","14,52,495","15,34,178","4,13,575","89,90,370","1,04,43,213","5,21,261","30,25,770","2,48,028","71,92,057","11,61,069","43,65,039","16,61,462","32,72,176","29,792","1,36,680","12,85,106","76,971","62,219","5,75,324","50,68,431","18,37,129","58,404","24,894","15,19,815","7,56,172","21,23,379","5,371","78,650","7,11,037","10,32,213","1,15,732","4,97,005","74,885","15,005","88,409","2,79,769","87,504","3,80,628","48,702","25,096","30,169","1,78,511",119,"2,32,737","3,14,842","39,268","26,39,902","1,02,705","7,418","4,19,053","1,17,120","1,09,574","2,31,338","96,107","4,16,379","26,117","22,581","2,207","92,411","23,077","32,797","3,220","19,870","16,530","64,680","7,377","9,097","17,45,12,277"
5.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3. Crédito a la clientela ......................................................................................................................................................................,"17,19,49,284","12,68,40,061","5,35,58,608","3,95,35,196","4,69,88,007","2,97,54,359","1,80,70,789","1,81,87,256","1,25,75,599",0,"37,86,919","82,20,822","98,18,885","96,27,998",0,"61,86,753","19,80,250","59,27,745","1,99,472","42,44,050","48,77,097","28,18,950","35,51,393","23,37,289","26,67,935","2,87,951","1,40,408","31,42,350","17,57,562","20,13,610","18,32,799","10,99,083","7,92,392","16,17,911","1,190","1,460","12,22,558","4,60,446","4,51,864","22,66,735","2,71,001","1,79,485","5,37,658","21,079","9,63,386","2,99,921","16,08,819","2,43,254","10,22,426","1,90,186","61,607","24,37,909",102,"1,35,428","2,98,880","7,52,445",0,"16,032","29,75,473","9,764","7,37,633","22,726","14,118","10,17,802",100,"20,076",0,47,3,0,"6,537","5,055",0,"61,46,41,988"
5.4. Valores representativos de deuda ..........................................................................................................,781,0,0,0,0,0,0,0,0,0,"1,05,627",0,0,0,0,0,0,0,"2,43,976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,36,0,0,0,"8,555",0,"21,829",0,0,0,0,0,"3,80,943"
5.5. Otros activos financieros ......................................................................................................................................................................,"21,98,298","52,71,745","3,99,652","2,93,712","7,41,935","3,18,967","82,742","1,03,465","88,542",0,10,10,"57,865","37,013",0,"35,392","3,439","45,868","2,100","16,470","6,621","2,448","14,371","20,132","6,932","36,036","4,25,537","12,483",203,"77,955","14,851","1,539",90,"6,022","6,306","21,485","5,366","1,443",331,418,"1,831","26,715",195,2,"4,165","1,248",229,"1,967",73,408,"71,594","5,259",4,"1,105","1,533","2,772",0,756,533,147,8,628,2,220,"16,550",27,0,0,7,0,"1,063",1,0,"1,04,96,836"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"26,10,506","1,41,95,196",0,"41,56,869","24,09,295",0,"15,00,328","16,94,246","25,97,398",0,"12,00,000",0,"19,02,923","50,272",0,0,"16,39,202","12,29,120",0,"1,022",0,"10,53,527","16,060",0,"8,664",0,"17,37,295","22,046",0,"14,66,124","17,29,868",0,0,0,0,"8,66,201","1,23,362","1,10,319",0,0,"24,009","1,42,968","65,390","26,500",0,0,0,"1,70,381",0,0,"2,74,336",0,0,0,"1,62,024",0,0,"44,431",0,"90,319",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,33,20,201"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ..........................................................................................................,"58,89,765",0,"68,91,501",438,0,0,"19,389",0,604,0,0,0,0,0,0,0,0,"82,452",0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,894",0,0,0,0,0,0,0,637,0,0,"1,28,91,703"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"37,82,117",0,"64,08,811",0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,"1,01,92,101"
9. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,"-7,330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,330"
10. DERIVADOS DE COBERTURA ..........................................................................................................,"19,54,046","12,72,084","4,70,867","1,59,665","1,96,115","78,096","16,222","7,970","14,589",0,"46,731","1,11,641","27,931","30,066",0,"18,729",46,"2,551","3,138","10,767","47,114",0,"9,524","8,300",206,7,0,"5,683",0,"5,002","1,052",0,196,"8,440",0,0,0,"12,787",0,"10,965",0,0,0,0,539,0,0,0,27,"9,294",0,0,"4,808",0,0,0,0,0,"3,246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45,48,444"
11. ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,"36,339","32,168","18,887","31,819","63,916","4,731","2,356","2,194","2,512",0,"1,824",0,65,"7,957",0,655,0,"1,440",0,"5,674",0,0,"4,584",567,436,0,0,"3,250",381,0,661,0,3,722,0,0,138,0,19,233,21,372,0,0,79,15,590,0,0,0,0,0,0,2,13,0,1,0,351,0,0,60,0,316,0,0,3,0,0,0,"4,310",0,0,"2,29,664"
11.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4. Instrumentos de capital ......................................................................................................................................................................,0,0,0,0,"53,791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"4,243",0,0,"58,094"
11.5. Activo material ...............................................................................................................................................................................,"36,339","32,168","18,887","31,819","10,125","4,731","2,356","2,194","2,512",0,"1,824",0,65,"7,957",0,655,0,"1,440",0,"5,674",0,0,"4,584",567,436,0,0,"3,250",381,0,661,0,3,722,0,0,138,0,19,233,21,372,0,0,79,15,590,0,0,0,0,0,0,2,13,0,1,0,351,0,0,0,0,316,0,0,3,0,0,0,67,0,0,"1,71,570"
11.6. Resto de activos ..................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. PARTICIPACIONES ..................................................................................................................................................................,"1,25,61,682","3,82,66,214","12,60,784","13,15,956","15,80,141","1,36,361","96,898","40,817","1,15,460",0,"30,17,929","2,001","47,835",361,7,"1,59,796","1,15,718","1,38,727",0,270,0,"13,929",177,"22,124",95,"18,164","2,997",180,"3,38,731","41,265","4,415","1,51,102","7,385",90,0,0,"4,832",0,"1,119",0,"14,559","4,404","47,316",0,0,3,30,"8,335",0,"3,126","1,74,002",676,"1,75,122","23,290",0,"9,704","1,45,119",1,"94,622","1,112","28,168","4,326",0,9,0,0,0,0,0,10,0,0,0,"6,01,97,496"
12.1. Entidades asociadas ......................................................................................................................................................................,"43,882","32,15,956","8,923","3,211","1,16,472",656,"1,017",0,"48,001",0,"5,395",496,0,0,7,0,0,456,0,0,0,240,0,24,0,"6,715",0,0,"3,22,370",623,0,0,95,0,0,0,0,0,0,0,"2,314",0,"45,000",0,0,0,0,"1,541",0,0,0,0,0,0,0,0,325,0,107,0,"1,762",0,0,0,0,0,0,0,0,10,0,0,0,"38,25,598"
12.2. Entidades multigrupo ......................................................................................................................................................................,"3,330",0,"15,040","8,225","19,343","36,225","9,498",0,"33,612",0,"66,207",0,"2,411",361,0,0,0,0,0,270,0,"13,508",177,0,0,0,151,180,"8,860","10,513",0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,783",0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,"2,33,985"
12.3. Entidades del grupo ......................................................................................................................................................................,"1,25,14,470","3,50,50,258","12,36,821","13,04,520","14,44,326","99,480","86,383","40,817","33,847",0,"29,46,327","1,505","45,424",0,0,"1,59,796","1,15,718","1,38,271",0,0,0,181,0,"22,100",95,"11,449","2,846",0,"7,501","30,129","4,415","1,51,102","7,290",0,0,0,"4,832",0,"1,119",0,"12,245","4,404","2,316",0,0,3,30,"1,011",0,"3,126","1,74,002",676,"1,75,122","23,290",0,"9,704","1,44,794",1,"94,515","1,112","26,406","4,125",0,9,0,0,0,0,0,0,0,0,0,"5,61,37,913"
13. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ..........................................................................................................,"21,10,938","29,81,360","15,08,204","1,17,560","2,58,187",0,"47,372","43,252","9,096",0,"30,082","6,672",0,"10,878",0,"1,644",565,0,0,"8,897",13,"2,091","8,141",0,"23,009",0,0,"6,621",0,0,"5,712",0,0,"10,822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,91,116"
15. ACTIVO MATERIAL ..................................................................................................................................................................,"20,84,877","15,06,445","7,60,409","3,55,765","5,77,536","3,26,168","2,87,792","1,71,916","1,90,116",0,"12,968","25,923","46,513","62,036",0,"1,07,523",737,"88,565",49,"28,556",189,"22,942","25,624","26,101","29,550","1,356","10,748","20,356","2,987","76,978","6,209","9,939",651,"19,644",6,306,"25,978","1,721","13,516",187,"9,516","7,060","5,553",10,"3,937","9,234","2,635",388,904,"3,646","3,323","3,969",11,"1,436","2,918","4,455",102,"4,228","4,295","1,337",108,931,1,303,"1,696","2,522",2,0,4,0,"29,206",0,0,"70,32,612"
15.1. De uso propio ..................................................................................................................................................................,"20,74,126","15,03,314","7,43,146","3,51,496","5,76,702","3,09,728","2,79,559","1,70,660","1,80,735",0,"12,968","11,143","41,027","60,950",0,"1,07,488",737,"88,565",49,"28,249",189,"22,942","25,067","26,101","29,550","1,356","10,748","20,176","2,987","73,607","6,209","9,939",651,"17,493",6,306,"25,147","1,721","11,136",187,"9,429","7,060","5,553",10,"3,891","8,156","2,635",388,904,"3,646","3,323","3,969",11,"1,436","2,918","4,455",102,"2,837","4,295","1,337",108,931,1,303,"1,696","2,522",2,0,4,0,"10,821",0,0,"69,08,903"
15.2. Inversiones inmobiliarias ......................................................................................................................................................................,"10,751","3,131","17,263","4,269",834,0,"8,233","1,256","9,381",0,0,"14,780","5,486","1,086",0,0,0,0,0,307,0,0,557,0,0,0,0,180,0,0,0,0,0,"2,151",0,0,831,0,"2,087",0,87,0,0,0,0,"1,078",0,0,0,0,0,0,0,0,0,0,0,"1,391",0,0,0,0,0,0,0,0,0,0,0,0,"18,385",0,0,"1,03,524"
15.3. Otros activos cedidos en arrendamiento operativo ..........................................................................................................,0,0,0,0,0,"16,440",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,371",0,0,0,0,0,0,0,0,293,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,185"
15.4. Afecto a la Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Adquirido en arrendamiento financiero ..........................................................................................................,0,"4,40,546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,40,546"
16. ACTIVO INTANGIBLE ..................................................................................................................................................................,"55,691",446,"31,013","14,268","4,066","1,136","7,701","5,081",380,0,"3,363",0,0,179,0,679,0,0,0,119,34,"6,970",59,"6,183","3,239",450,577,59,499,70,"10,723","9,182",0,60,0,"16,880",241,545,0,0,169,148,"6,827",0,99,1,237,0,60,16,"3,385",93,0,"10,393",75,421,0,"1,274","2,522",0,20,"1,148",0,1,"1,344",22,0,0,0,0,0,0,0,"2,08,148"
16.1. Fondo de comercio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,213",0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,775"
