Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
3. OTROS ACTIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,0,0,0,0,"14,063","52,690",0,0,0,0,"2,08,906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,76,752"
3.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,"30,346",0,0,0,0,"2,08,906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,39,252"
3.5. Otros instrumentos de capital ..........................................................................................................,0,0,0,0,0,"14,063","22,344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,500"
Pro-memoria: Prestados o en garantía ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA ..........................................................................................................,"2,53,23,070","3,70,34,208","62,01,467","20,87,480","20,03,283","70,44,035","7,69,477",0,"21,05,592","29,27,148","1,78,242","14,191","1,11,943",61,"10,480",0,"6,03,624","4,91,343",0,"23,206","31,892","21,904","97,177","48,428","2,72,390","1,28,960","31,070","26,631","22,21,381",0,42,"3,993","55,941","13,365","4,77,585",0,"7,563","7,239","87,923","35,665","2,208","60,828","1,216","12,252","12,137",0,103,"2,208","2,558",8,"1,374","76,766","1,813",0,0,"26,166","37,113",0,168,"4,957",79,"53,083","6,046","1,256",0,30,0,0,0,2,0,0,0,0,"9,08,00,370"
4.1. Valores representativos de deuda ..........................................................................................................,"1,90,75,009","3,57,38,535","60,73,661","20,14,910","19,56,662","70,01,912","7,15,949",0,"21,00,113","29,27,148","69,036","12,280","1,11,735",0,0,0,"5,34,832","4,80,852",0,"22,901","11,643","21,606","93,199","48,210","2,42,557","1,26,660","30,149","26,631","22,21,381",0,0,"1,091","40,074","13,147","4,77,283",0,17,0,"76,503","31,922","2,208","26,121",1,0,"7,243",0,0,"2,208","2,254",0,0,"28,032",0,0,0,0,0,0,0,"4,689",0,"53,083","1,561",0,0,0,0,0,0,0,0,0,0,0,"8,24,25,008"
4.2. Otros instrumentos de capital ..........................................................................................................,"62,48,061","12,95,673","1,27,806","72,570","46,621","42,123","53,528",0,"5,479",0,"1,09,206","1,911",208,61,"10,480",0,"68,792","10,491",0,305,"20,249",298,"3,978",218,"29,833","2,300",921,0,0,0,42,"2,902","15,868",218,302,0,"7,546","7,239","11,420","3,743",0,"34,708","1,215","12,252","4,894",0,103,0,304,8,"1,374","48,734","1,813",0,0,"26,166","37,113",0,168,268,79,0,"4,485","1,256",0,30,0,0,0,2,0,0,0,0,"83,75,364"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"1,87,10,184","2,24,66,972","25,62,253","11,55,499","11,91,133","68,07,972","2,78,299",0,"15,88,091",0,"14,294","11,029",226,0,0,0,"4,14,807","4,26,849",0,261,681,266,"15,000","22,265","2,02,884",0,39,0,"93,051",0,0,"1,028",0,0,"1,11,577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,60,77,896"
5. INVERSIONES CREDITICIAS  .................................................................................................................................................................,"16,90,57,330","14,95,43,831","5,61,16,310","4,17,85,714","4,84,79,594","2,75,66,523","1,68,77,294","1,02,15,427","1,36,18,895","95,11,639","1,02,84,942","1,17,52,487","85,76,968","63,21,012","81,91,087","1,29,37,725","60,67,094","53,13,544","33,22,327","37,77,242","35,74,041","31,58,871","41,61,508","22,98,563","20,64,442","36,27,292","29,10,195","24,22,688","43,31,797","10,51,545","10,87,603","27,74,386","24,81,212","15,30,589","6,43,240","11,30,878","8,55,448","4,49,583","11,92,731","5,26,484","20,67,288","4,24,214","3,73,777","4,52,519","2,81,411","7,13,899","11,32,738","8,10,247","3,10,203","18,99,507","2,75,274","3,75,170","34,583","21,49,907","5,60,623","2,02,943","1,17,132","2,28,668","28,01,419","1,38,729","8,41,081","2,23,291","57,921","50,754","34,647","8,64,085","82,988","32,575",39,"1,18,782","19,638","16,302","12,395","9,099","67,93,03,929"
5.1. Depósitos en entidades de crédito ..........................................................................................................,"2,48,58,678","4,75,76,648","1,22,78,229","35,63,776","1,39,58,031","32,71,618","12,48,845","1,02,15,421","17,65,025","9,87,538","3,60,043","27,98,257","3,82,036","63,21,012","64,71,922","1,02,06,681","14,07,352","4,20,249","29,46,736","1,15,026","19,86,921","88,688","38,39,892","4,80,178","2,35,527","15,72,926","79,290","9,49,703","2,17,427","10,38,291","10,50,218","19,79,990","21,92,577","50,102","27,552",0,"6,13,048","1,26,788","1,15,156","2,98,938",0,"20,587","3,54,853","4,11,703","34,786","21,581",0,158,"1,89,636","18,99,414","1,67,600","1,58,345","34,583","42,822","2,29,121","98,861","1,05,799","1,36,779","1,90,306","1,26,307","2,70,909","6,815","36,387","27,704","20,914","1,721","65,137","32,575",0,"1,09,473","19,619","16,302","11,914","9,099","17,29,48,145"
5.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,"1,37,955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,37,955"
5.3. Crédito a la clientela ......................................................................................................................................................................,"14,27,27,172","9,74,91,396","4,33,99,809","3,74,81,459","3,40,43,869","2,38,72,450","1,55,15,377",6,"1,17,30,443","85,24,091","97,80,180","88,82,163","81,42,159",0,"17,17,625","27,28,382","46,00,365","48,41,917","1,96,195","36,44,098","15,85,925","30,53,665","2,73,294","18,10,360","18,13,103","20,24,898","28,13,669","14,20,904","41,14,268","13,244",628,"7,92,816","97,945","14,74,436","6,15,593","11,30,878","2,31,270","3,21,306","10,60,521","1,95,370","20,65,863","4,03,603","18,923","40,702","2,46,604","6,89,927","11,32,587","8,09,690","1,15,931",79,"1,04,242","2,15,206",0,"21,06,534","3,25,040","1,04,037","11,333","17,894","26,10,712","11,402","5,70,162","2,14,408","20,665","22,737","13,731","8,62,201","13,469",0,0,91,8,0,480,0,"49,69,11,510"
5.4. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,655",0,0,"1,75,653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,"1,78,376"
5.5. Otros activos financieros ......................................................................................................................................................................,"14,71,480","43,37,832","4,38,272","7,40,479","4,77,694","4,22,455","1,13,072",0,"1,23,427",10,"1,44,719","72,067","52,773",0,"1,540",7,"59,377","51,378","3,742","18,118","1,196","16,518","48,322","8,024","15,812","29,468","17,236","52,081",102,10,"36,757","1,580","1,90,691","6,051",95,0,"11,130","1,489","17,054","32,176","1,425",24,1,114,21,"2,359",151,399,"4,636",14,"3,432","1,619",0,551,"6,462",45,0,"73,995",401,"1,020",10,"2,068",833,313,2,163,"4,382",0,39,"9,218",11,0,1,0,"91,27,943"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"92,32,195","1,98,39,981",0,"11,83,992","29,76,166",0,"15,69,001",0,"16,52,006",0,"17,78,283","18,82,056","10,575",0,"14,76,998",0,"10,59,161",0,0,347,"18,22,615","9,838",0,"45,435",0,"14,32,025","21,133","6,98,361",0,0,"8,72,914",0,"15,43,576",0,0,0,"2,76,185","62,701","1,19,918","1,66,051",0,0,"25,405",0,0,0,0,0,0,0,0,"1,28,586",0,0,0,"72,601",0,334,0,"36,698",0,"3,935",0,0,0,0,0,0,0,0,0,0,0,0,"4,99,99,072"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ..........................................................................................................,"39,37,111",0,"47,37,752",0,445,"4,83,219","27,272",0,0,0,"1,492",0,0,0,0,0,"99,723",0,0,0,0,0,0,"2,950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,068",0,0,0,0,0,527,"14,062","6,969",0,641,0,0,0,0,0,0,0,"93,13,231"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"6,49,323",0,"41,68,283",0,0,"4,69,483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,90,387"
9. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,"1,632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,632"
10. DERIVADOS DE COBERTURA ..........................................................................................................,"33,05,072","18,70,458","7,96,433","3,32,127","2,65,910","81,351","28,227",0,"1,174","2,27,203","79,065","1,21,118","70,032",0,444,"4,960","28,841","8,857","19,757","24,069",0,"21,897",0,78,0,"4,942","13,133","2,542",0,0,0,0,0,"19,695",480,0,"7,220",0,0,0,"26,286",0,0,0,0,0,0,15,"10,504",0,0,0,0,0,0,276,0,0,"1,399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73,73,565"
11. ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,"45,108","38,815","26,089","8,578","29,082","4,341","3,939",0,"2,607",0,"1,710",65,"6,155",0,0,"1,310","2,009",581,0,"5,392",0,"3,675",0,729,394,0,"2,865",77,0,0,0,9,0,539,0,226,0,0,358,372,233,4,0,0,15,79,0,0,0,0,2,0,1,0,0,0,0,0,371,0,0,13,"1,217",1,0,298,"5,948",3,0,0,0,0,0,0,"1,93,210"
11.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4. Instrumentos de capital ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,489",0,0,0,0,0,0,0,"4,489"
11.5. Activo material ...............................................................................................................................................................................,"45,108","38,815","26,089","8,578","29,082","4,341","3,939",0,"2,607",0,"1,710",65,"6,155",0,0,"1,310","2,009",581,0,"5,392",0,"3,675",0,729,394,0,"2,865",77,0,0,0,9,0,539,0,226,0,0,358,372,233,4,0,0,15,79,0,0,0,0,2,0,1,0,0,0,0,0,371,0,0,13,"1,217",1,0,298,"1,459",3,0,0,0,0,0,0,"1,88,721"
11.6. Resto de activos ..................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. PARTICIPACIONES ..................................................................................................................................................................,"1,32,33,039","3,38,27,171","12,30,870","8,55,076","12,79,301","1,43,086","2,17,243",0,"35,913","2,532","1,02,060","40,810",361,7,"1,15,713","24,41,687","1,21,686","1,21,857",0,270,"13,869",177,"16,864",100,"22,124","40,974",180,"4,442",0,0,0,"1,56,585","3,051",90,"7,385","2,45,281",0,"14,559","4,776","4,754",0,"1,119",0,0,3,0,30,0,"3,996","1,40,014","23,290","8,761","1,48,712",676,"6,462","2,316","1,112","1,13,599","83,271",4,"21,595",0,"4,396","7,121",0,9,0,0,0,0,0,10,0,0,"5,48,70,389"
12.1. Entidades asociadas ......................................................................................................................................................................,"7,90,831","12,97,465","9,310","92,980","5,230",653,"83,788",0,220,782,"51,387",0,0,7,0,"39,693",457,0,0,0,240,0,"5,471",0,24,637,0,0,0,0,0,0,0,0,95,"2,33,870",0,"2,314",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,750","3,918",0,0,0,0,0,107,0,"1,762",0,0,0,0,0,0,0,0,0,0,10,0,0,"26,23,001"
12.2. Entidades multigrupo ......................................................................................................................................................................,"4,157","17,536","15,040","15,093","8,933","36,421","9,498",0,0,0,"33,612","3,167",361,0,0,0,0,0,0,270,"13,508",177,0,0,0,"10,513",180,0,0,0,0,0,232,90,0,"4,610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,"1,73,539"
12.3. Entidades del grupo ......................................................................................................................................................................,"1,24,38,051","3,25,12,170","12,06,519","7,47,003","12,65,138","1,06,012","1,23,957",0,"35,693","1,750","17,061","37,643",0,0,"1,15,713","24,01,994","1,21,229","1,21,857",0,0,120,0,"11,393",100,"22,100","29,824",0,"4,442",0,0,0,"1,56,585","2,819",0,"7,290","6,801",0,"12,245","4,776","4,754",0,"1,119",0,0,3,0,30,0,"3,996","1,40,014","23,290","7,011","1,44,794",676,"6,462","2,316","1,112","1,13,599","83,164",4,"19,833",0,"4,255","7,121",0,9,0,0,0,0,0,0,0,0,"5,20,73,847"
13. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ..........................................................................................................,"20,93,918","30,61,349","16,55,365","2,78,789","1,40,988",0,"52,993",0,"45,275","7,184","9,019",0,"13,278",0,560,"33,263",0,696,0,"10,587","2,191","9,378",0,"17,711",0,0,"7,690",0,0,0,0,0,0,"12,650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"74,52,884"
15. ACTIVO MATERIAL ..................................................................................................................................................................,"20,46,171","15,55,571","6,38,700","5,44,259","3,55,109","3,02,340","2,84,429",0,"2,04,242","26,708","1,67,098","46,233","63,177",0,972,"4,763","87,511","1,04,183",110,"28,973","18,823","24,431","1,496","28,357","32,846","79,546","20,675","6,571",228,39,263,"9,104","11,433","19,810",719,"2,390","1,729","10,609","26,096","7,677",219,"13,953",16,674,"7,856","4,140","2,484","1,033","4,347",12,"2,192",449,107,"4,134","4,885","4,948","1,358","3,191","4,136","3,954",138,"2,656","1,047","1,582",5,286,"28,328",2,"2,517","1,014",6,0,0,0,"68,65,060"
15.1. De uso propio ..................................................................................................................................................................,"20,34,007","15,46,819","6,25,962","5,43,227","3,54,238","3,02,193","2,76,063",0,"2,03,858","11,635","1,56,956","40,684","62,793",0,972,"4,763","87,511","1,04,146",110,"28,973","18,823","24,431","1,496","28,357","32,846","75,827","20,639","6,336",228,39,263,"6,276","11,433","19,199",719,"2,390","1,729","10,140","25,240","7,677",219,"10,695",16,674,"6,771","4,093","2,484","1,033","4,347",12,"2,192",449,107,"4,134","4,885","4,948","1,358","3,191","4,136","2,544",138,"1,113","1,047","1,582",5,286,"28,328",2,"2,517","1,014",6,0,0,0,"67,73,324"
15.2. Inversiones inmobiliarias ......................................................................................................................................................................,"12,164","8,752","12,738","1,032",871,0,"8,366",0,0,"15,073","10,142","5,549",384,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,"2,828",0,611,0,0,0,469,856,0,0,"2,553",0,0,"1,085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,410",0,"1,543",0,0,0,0,0,0,0,0,0,0,0,0,"86,462"
15.3. Otros activos cedidos en arrendamiento operativo ..........................................................................................................,0,0,0,0,0,147,0,0,384,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,"3,719",0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,273"
15.4. Afecto a la Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Adquirido en arrendamiento financiero ..........................................................................................................,27,"4,30,989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,31,016"
16. ACTIVO INTANGIBLE ..................................................................................................................................................................,"46,408",585,"33,595","6,026","9,430",335,"5,636",0,"8,472",0,373,0,108,0,0,845,0,945,0,72,"8,800",37,474,"1,080","4,650",88,37,"13,319",87,0,"14,553",0,"1,491",37,0,71,0,209,524,173,0,0,3,0,2,136,117,37,11,0,"10,564",0,0,128,0,"5,503",33,"2,691",0,"1,356",58,109,"1,272",0,0,36,0,0,39,"1,046",0,0,0,0,"1,81,601"
