Var,0182,0049,0030,0081,0075,0128,0072,0065,0093,0224,0004,1004,0019,0061,0042,0038,0129,0036,0082,0073,0097,0046,0231,0198,0095,0094,0086,0223,0130,0122,0185,0024,0227,0057,0216,0138,0233,0078,0059,0232,0186,0142,0228,0099,0217,0031,0229,0003,0125,0211,0226,0225,0058,0063,0220,0113,0009,0188,0136,0133,0011,0200,0021,0205,0219,0132,0184,0115,0121,0091,0083,,
3. OTROS ACTIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"22,600",0,0,0,"32,719","60,784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"43,974",0,247,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,60,356",
3.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.3. Crédito a la clientela ......................................................................................................................................................................,0,"22,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,600",
3.4. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,"40,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,547",
3.5. Otros instrumentos de capital ..........................................................................................................,0,0,0,0,0,"32,719","20,484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"43,974",0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"97,209",
Pro-memoria: Prestados o en garantía ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA ..........................................................................................................,"1,53,22,009","1,32,05,267","1,07,61,074","33,87,799","40,46,345","47,16,407","11,76,678","13,46,737","1,91,579","59,837","65,354","26,84,872","5,72,041","2,03,358","4,85,880",0,61,"42,102","10,938","3,05,910","11,431","4,56,087","21,19,322","3,53,330","16,057","56,414","1,69,432",0,"9,373","6,415","7,611","6,848","2,04,294",0,"1,962","1,02,038","2,021","64,034","7,399",0,"81,953","83,515",32,"24,150",244,"8,501","1,962","1,319",32,"1,52,770",300,0,"3,506",8,"6,281","1,50,251",202,"49,080",0,7,2,"2,560",0,30,"2,029",0,"3,750",0,0,0,0,"6,27,50,800",
4.1. Valores representativos de deuda ..........................................................................................................,"67,30,615","1,10,01,917","1,06,64,409","32,89,213","39,90,999","46,53,582","7,38,855","13,43,751","50,951","15,189","65,306","26,84,872","1,95,848","1,37,416","3,93,090",0,0,0,"10,859","3,05,907","11,104","4,21,135","21,19,322","3,45,303","15,022","51,335","68,287",0,"9,122",0,8,"6,799","2,03,967",0,"1,962","96,488","1,962","29,650",6,0,"81,505","76,313",0,"23,836",0,"2,815","1,962",0,0,"18,916",0,0,0,0,"6,280",0,0,0,0,0,0,0,0,0,"2,029",0,0,0,0,0,0,"4,98,67,907",
4.2. Otros instrumentos de capital ..........................................................................................................,"85,91,394","22,03,350","96,665","98,586","55,346","62,825","4,37,823","2,986","1,40,628","44,648",48,0,"3,76,193","65,942","92,790",0,61,"42,102",79,3,327,"34,952",0,"8,027","1,035","5,079","1,01,145",0,251,"6,415","7,603",49,327,0,0,"5,550",59,"34,384","7,393",0,448,"7,202",32,314,244,"5,686",0,"1,319",32,"1,33,854",300,0,"3,506",8,1,"1,50,251",202,"49,080",0,7,2,"2,560",0,30,0,0,"3,750",0,0,0,0,"1,28,82,893",
Pro-memoria: Prestados o en garantía ..........................................................................................................,"41,03,085","36,19,402","61,33,481","14,23,619","10,57,902","36,65,957","6,00,000","5,50,975",12,0,242,"18,148","9,381","87,044","3,04,585",0,0,0,51,0,317,"1,78,975","54,944","51,578",30,0,828,0,"9,122",0,0,0,"1,45,652",0,0,0,0,0,0,0,0,"56,369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,20,71,699",
5. INVERSIONES CREDITICIAS  .................................................................................................................................................................,"24,85,06,597","19,70,69,033","8,65,47,219","6,43,81,866","6,22,85,580","4,00,87,853","2,11,94,662","2,43,95,838","1,71,59,421","1,47,11,307","1,23,55,405","79,14,618","1,45,78,214","80,65,629","85,62,399","78,33,874","54,83,308","77,15,678","47,79,297","37,59,262","42,84,830","31,94,629","56,44,467","61,63,945","36,99,338","25,39,265","55,94,875","23,49,925","65,93,247","32,61,972","23,39,092","21,01,487","12,56,848","8,37,933","24,12,418","14,52,150","8,76,519","6,28,806","8,36,495","8,76,005","4,90,825","4,59,449","4,32,965","3,40,770","18,53,379","4,25,564","10,78,833","3,81,469","11,36,435","4,81,302","12,89,748","30,63,130","3,29,269","32,46,552","3,94,889","37,313","52,99,147","1,25,553","1,24,239","95,879","1,51,364","66,880","34,013","12,29,613","97,036","33,057","1,19,110","20,334","16,774","12,812","9,100","93,72,08,109",
5.1. Depósitos en entidades de crédito ..........................................................................................................,"4,31,86,563","4,25,79,902","1,61,42,356","62,23,118","1,46,02,645","52,31,127","15,49,819","18,56,646","4,97,076","1,05,45,160","13,75,087","57,044","31,91,053","3,95,143","9,38,446","78,33,874","54,83,308","55,25,989","76,600","35,56,372","1,58,334","2,15,937","25,941","58,71,907","84,694","19,46,182","13,86,262","21,910","28,20,352","18,34,165","8,99,880","2,01,232","2,06,793","8,13,239",317,"1,04,367","6,69,779","98,252","1,38,554","4,33,101","3,01,083","1,32,955","4,12,939","2,98,987","20,788","83,391",529,"3,62,178","22,999","1,75,711","6,39,393","22,627","1,59,691","32,46,447","5,002","35,279","13,63,784","1,16,531","1,19,281","95,355","1,16,494","32,610","18,992","1,743","58,825","33,057","82,610","20,323","16,774","7,805","9,100","19,67,91,809",
5.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.3. Crédito a la clientela ......................................................................................................................................................................,"20,00,18,758","14,56,12,116","6,88,75,923","5,75,69,151","4,72,65,270","3,45,88,357","1,95,43,307","2,24,03,088","1,64,43,754","41,33,357","1,09,11,400","78,57,536","1,13,07,178","76,13,710","75,23,251",0,0,"21,83,223","46,84,892","2,01,286","41,06,944","29,46,791","56,12,786","2,56,586","35,97,716","1,09,340","41,95,616","23,27,814","37,62,479","13,18,881","14,33,793","18,90,886","10,49,774","19,733","24,10,565","13,30,938","2,06,168","5,30,144","6,97,236","1,43,849","1,66,386","3,23,579",142,"32,262","18,32,292","3,41,030","10,78,009","19,290","11,11,296","3,03,412","6,46,205","30,32,132","1,63,235",101,"3,88,014",0,"39,30,941","8,939","4,652",524,102,"33,741","15,019","12,27,768","28,366",0,28,0,0,"5,006",0,"72,13,76,067",
5.4. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,36,0,0,"9,817",0,"36,399",0,0,0,0,"46,663",
5.5. Otros activos financieros ......................................................................................................................................................................,"53,01,276","88,77,015","15,28,940","5,89,597","4,17,665","2,68,369","1,01,536","1,36,104","2,18,591","32,383","68,918",38,"79,983","56,776","1,00,702",0,0,"6,466","17,805","1,604","19,552","31,901","5,740","35,452","16,928","4,83,743","12,997",201,"10,416","1,08,926","5,419","9,369",281,"4,961","1,536","16,845",572,410,705,"2,99,055","23,356","2,915","19,884","9,521",299,"1,143",295,1,"2,140","2,179","4,150","8,371","6,343",4,"1,873","2,034","4,422",79,306,0,"34,768",493,2,102,28,0,73,11,0,1,0,"1,89,93,570",
Pro-memoria: Prestados o en garantía ..........................................................................................................,"30,19,877","98,87,541",0,"15,07,484","1,08,51,835",0,"24,69,369","18,48,303","32,51,690","12,00,000","5,40,057",0,"20,61,158",0,"6,65,758",0,0,"18,07,076","3,22,291",0,"2,27,103",0,0,0,"2,10,523","17,12,213","8,51,331",0,"32,251",0,"1,88,920","1,07,501",0,0,0,"1,15,393",0,0,"17,607","2,52,222","1,12,815","9,831","3,37,853","38,809",0,500,0,"26,501",0,"1,62,579",0,0,0,0,"2,34,795",0,"7,63,616","1,04,385",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,49,39,187",
6. CARTERA DE INVERSIÓN A VENCIMIENTO ..........................................................................................................,"57,05,603",0,0,0,423,0,"19,149",0,602,0,0,0,0,0,"65,028",0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,0,"6,921",0,0,0,0,0,0,0,0,"57,98,365",
Pro-memoria: Prestados o en garantía ..........................................................................................................,"15,65,573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,"15,66,212",
9. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,"-7,331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,331",
10. DERIVADOS DE COBERTURA ..........................................................................................................,"15,52,370","12,84,997","3,97,118","2,38,092","2,05,546","87,045","16,291","1,12,459","2,183","35,572",215,"2,14,596","16,745","18,345","1,112",0,0,54,236,"7,420",186,"5,034","6,74,064",4,72,0,0,0,"4,097",0,"26,459",79,0,0,53,0,"19,060",0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,"16,541",0,0,"10,115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"49,46,213",
11. ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,"87,017","33,272","28,661","12,155","38,748","3,412","4,953","2,990","2,859","2,029","14,909",0,195,667,"1,892",0,0,0,"5,601",0,"5,395","1,054",0,0,"3,039",0,0,135,"2,407",0,0,"1,174",15,0,229,457,0,33,0,0,0,21,0,0,405,15,0,0,94,"1,025",0,0,0,0,22,1,363,0,"4,273",0,0,0,0,692,0,3,0,0,0,0,0,"2,60,212",
11.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.2. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.3. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.4. Instrumentos de capital ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,206",0,0,0,0,0,0,0,0,0,0,0,0,"4,206",
11.5. Activo material ...............................................................................................................................................................................,"87,017","33,272","28,661","12,155","38,748","3,412","4,953","2,990","2,859","2,029","14,909",0,195,667,"1,892",0,0,0,"5,601",0,"5,395","1,054",0,0,"3,039",0,0,135,"2,407",0,0,"1,174",15,0,229,457,0,33,0,0,0,21,0,0,405,15,0,0,94,"1,025",0,0,0,0,22,1,363,0,67,0,0,0,0,692,0,3,0,0,0,0,0,"2,56,006",
11.6. Resto de activos ..................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12. PARTICIPACIONES ..................................................................................................................................................................,"1,49,64,999","3,99,53,826","9,31,491","10,75,606","13,07,886","1,36,696","1,08,982","40,818","1,64,356","31,43,036",361,0,"41,400","1,71,397","1,49,595",0,7,"1,15,718",270,0,177,"25,185",0,"19,216",180,"1,055","57,275","3,44,397",103,"1,51,102",0,90,"7,385",0,0,"7,791","4,127","1,119","47,566","1,07,432","28,394","14,537",0,1,30,6,0,0,0,"9,980","9,704",676,"23,290","1,76,644",0,"1,45,119","1,02,807","1,112",0,0,0,"5,436",0,9,0,0,0,0,10,0,0,"6,35,98,399",
12.1. Entidades asociadas ......................................................................................................................................................................,"5,07,215","32,26,161","11,777","1,50,314","3,211","3,085","1,134",0,"64,368","5,395",0,0,0,0,"1,959",0,7,0,0,0,0,"3,024",0,"7,767",0,0,243,"3,22,370",0,0,0,0,95,0,0,0,0,0,0,0,"24,000","2,292",0,0,0,0,0,0,0,"1,348",0,0,0,0,0,325,137,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"43,36,237",
12.2. Entidades multigrupo ......................................................................................................................................................................,"4,068","3,99,961","79,053","18,183","8,225","36,396","2,398",0,"33,987","6,912",361,0,"2,410",0,0,0,0,0,270,0,177,0,0,0,180,0,"13,508","14,860",0,0,0,90,0,0,0,0,0,0,"45,250",0,0,0,0,0,0,0,0,0,0,"7,621",0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,"6,74,111",
12.3. Entidades del grupo ......................................................................................................................................................................,"1,44,53,716","3,63,27,704","8,40,661","9,07,109","12,96,450","97,215","1,05,450","40,818","66,001","31,30,729",0,0,"38,990","1,71,397","1,47,636",0,0,"1,15,718",0,0,0,"22,161",0,"11,449",0,"1,055","43,524","7,167",103,"1,51,102",0,0,"7,290",0,0,"7,791","4,127","1,119","2,316","1,07,432","4,394","12,245",0,1,30,6,0,0,0,"1,011","9,704",676,"23,290","1,76,644",0,"1,44,794","1,02,670","1,112",0,0,0,"5,235",0,9,0,0,0,0,0,0,0,"5,85,88,051",
13. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ..........................................................................................................,"21,23,079","30,06,329","14,98,721","2,82,831","93,872",0,"40,964","87,183","9,435","29,098","8,616","6,182",0,"1,700",0,0,0,552,"7,359",0,"6,821",0,10,0,"5,350",0,"1,966",0,"29,784",0,0,"8,994",0,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,49,400",
15. ACTIVO MATERIAL ..................................................................................................................................................................,"18,43,657","14,90,888","9,61,383","7,07,742","3,49,119","3,34,915","3,02,914","1,82,049","2,09,419",97,"58,947","25,336","48,355","1,13,764","89,194",0,0,539,"26,897",33,"23,861","31,436",202,"1,395","19,125","10,556","29,130","3,650","24,902","11,026","33,891","18,073",596,3,154,"24,896","3,759","14,946","6,329","8,392","7,156","8,821",308,"4,353","3,564","9,920",793,11,"4,079",374,"4,699","4,416","1,032",23,"2,946",98,"3,986","1,324","29,061",10,"3,510","1,085",3,468,"2,568",2,10,3,0,0,0,"71,06,193",
15.1. De uso propio ..................................................................................................................................................................,"18,32,810","14,87,965","9,42,383","7,07,029","3,43,228","3,17,135","2,94,776","1,80,824","2,00,114",97,"57,398","10,779","42,449","1,13,730","89,194",0,0,539,"26,620",33,"23,306","31,436",202,"1,395","18,950","10,556","29,130","3,650","24,902","11,026","33,891","16,246",596,3,154,"24,083","3,759","12,839","6,329","8,392","7,156","8,734",308,"2,977","3,564","8,847",793,11,"4,079",374,"4,699","4,416","1,032",23,"2,946",98,"3,986","1,324","10,737",10,"3,510","1,085",3,468,"2,568",2,10,3,0,0,0,"69,81,711",
15.2. Inversiones inmobiliarias ......................................................................................................................................................................,"10,847","2,923","19,000",713,"5,891",0,"8,138","1,225","9,305",0,"1,549","14,557","5,906",0,0,0,0,0,277,0,555,0,0,0,175,0,0,0,0,0,0,"1,827",0,0,0,813,0,"2,029",0,0,0,87,0,"1,376",0,"1,073",0,0,0,0,0,0,0,0,0,0,0,0,"18,324",0,0,0,0,0,0,0,0,0,0,0,0,"1,06,590",
15.3. Otros activos cedidos en arrendamiento operativo ..........................................................................................................,0,0,0,0,0,"17,780",0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,892",
15.4. Afecto a la Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pro-memoria: Adquirido en arrendamiento financiero ..........................................................................................................,3,"4,67,505","13,253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,80,761",
16. ACTIVO INTANGIBLE ..................................................................................................................................................................,"72,948",429,"36,264","4,47,242","15,833","6,992","10,064","7,481",775,"19,180",112,0,0,"1,309",0,0,0,0,74,0,37,"8,659",3,885,37,392,"6,995",514,"7,842","21,765","1,01,235",38,0,155,0,92,10,0,"8,095","47,723",197,555,316,"1,489",781,0,37,0,119,0,399,"11,055","10,447",0,42,0,"4,204",0,0,0,"2,554",992,0,0,0,0,0,0,0,0,0,"8,56,367",
16.1. Fondo de comercio ......................................................................................................................................................................,0,240,0,"4,13,453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,384",0,0,0,0,0,0,0,0,"44,244",0,0,0,0,0,0,0,0,0,0,0,"10,981","10,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,39,319",
16.2. Otro activo intangible ......................................................................................................................................................................,"72,948",189,"36,264","33,789","15,833","6,992","10,064","7,481",775,"19,180",112,0,0,"1,309",0,0,0,0,74,0,37,"8,659",3,885,37,392,"6,995",514,"7,842","21,765","40,851",38,0,155,0,92,10,0,"8,095","3,479",197,555,316,"1,489",781,0,37,0,119,0,399,74,430,0,42,0,"4,204",0,0,0,"2,554",992,0,0,0,0,0,0,0,0,0,"3,17,048",
