Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
3. OTROS ACTIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,0,0,0,0,"16,971","36,748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53,751"
3.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,"15,288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,288"
3.5. Otros instrumentos de capital ..........................................................................................................,0,0,0,0,0,"16,971","21,460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,463"
Pro-memoria: Prestados o en garantía ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA ..........................................................................................................,"1,75,41,389","90,33,887","70,44,396","22,78,541","25,48,500","50,75,570","11,38,180","14,77,206","1,94,429",0,"1,15,453","31,53,468","5,87,164","94,477",61,"6,85,676","27,929","5,55,201",0,"14,603","19,74,241","2,13,456","14,789","4,66,746","19,677","95,577","47,668","21,602",0,"72,254","2,74,195","5,055","5,00,932","9,112",0,32,"1,14,791","5,014","60,114","2,111","65,536","26,983","15,398","1,293",32,"8,709",244,"97,674","2,115","2,102",575,0,8,"4,843","17,618",0,"82,361","13,808",152,"51,282",79,60,0,30,2,"3,065",0,0,0,0,0,0,0,"5,58,57,465"
4.1. Valores representativos de deuda ..........................................................................................................,"87,47,071","85,46,181","69,15,369","22,29,688","24,52,145","50,11,945","7,08,235","14,74,810","63,556",0,"1,15,091","31,53,468","2,14,202","94,363",0,"6,24,550",0,"4,69,281",0,"14,461","19,74,241","25,062","14,400","4,36,066","19,448","88,838","44,265","20,506",0,"69,867","2,72,747",0,"5,00,617","9,003",0,0,"1,03,774",17,"24,326","2,111","57,440","26,850",0,1,0,"3,347",0,"24,411","2,115","2,100",0,0,0,0,"17,618",0,0,"12,951",0,0,0,0,0,0,0,"3,065",0,0,0,0,0,0,0,"4,45,89,602"
4.2. Otros instrumentos de capital ..........................................................................................................,"87,94,318","4,87,706","1,29,027","48,853","96,355","63,625","4,29,945","2,396","1,30,873",0,362,0,"3,72,962",114,61,"61,126","27,929","85,920",0,142,0,"1,88,394",389,"30,680",229,"6,739","3,403","1,096",0,"2,387","1,448","5,055",315,109,0,32,"11,017","4,997","35,788",0,"8,096",133,"15,398","1,292",32,"5,362",244,"73,263",0,2,575,0,8,"4,843",0,0,"82,361",857,152,"51,282",79,60,0,30,2,0,0,0,0,0,0,0,0,"1,12,67,863"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"43,18,757","10,28,485","27,50,116","36,290","11,18,065","46,31,419","6,63,948","8,04,819","22,303",0,0,"2,88,381","10,470",54,0,"5,65,444",0,"3,09,922",0,44,"44,058",485,226,"1,98,268","19,448","65,010",0,25,0,0,0,0,"1,48,531",0,0,0,0,0,0,0,"7,023",0,0,0,0,0,0,"3,012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,70,34,603"
5. INVERSIONES CREDITICIAS  .................................................................................................................................................................,"21,78,51,890","18,04,93,557","7,74,55,798","5,79,69,691","5,71,83,591","3,57,50,174","2,09,41,156","2,10,74,852","1,36,27,170","70,11,146","1,45,34,367","92,71,327","1,34,86,760","1,01,76,427","72,21,621","71,27,678","69,69,941","72,05,562","38,34,293","43,12,284","51,44,631","43,22,634","37,65,647","27,27,340","34,48,861","57,59,364","24,78,739","32,61,734","19,15,849","33,73,191","27,49,913","33,84,301","8,48,117","17,72,948","8,70,901","10,80,852","13,42,331","10,25,198","5,57,306","22,66,333","3,43,478","6,02,658","7,47,553","4,04,027","10,27,331","3,36,365","16,92,328","4,40,548","10,33,604","5,31,645","5,58,759","25,89,331","27,70,492","2,76,076","3,25,535","13,42,903","97,903","2,16,092","32,64,054","1,13,250","11,52,897","54,214","36,735","10,46,133","1,44,824","59,808","32,858","23,516","19,949","16,464","98,994","12,550","9,102","84,70,17,451"
5.1. Depósitos en entidades de crédito ..........................................................................................................,"3,29,88,635","4,00,25,411","1,95,64,432","1,65,92,602","73,60,234","47,71,745","20,37,818","19,35,833","3,60,423","70,11,146","1,09,08,144","11,75,172","32,99,563","2,24,423","72,21,621","7,65,037","49,15,692","9,19,101","33,97,388","26,405","1,39,215","13,24,455","75,547","2,31,267","5,89,141","54,59,163","18,55,281","63,909","23,768","12,94,061","8,07,795","20,03,176","5,742","1,23,635","8,66,811","10,33,545","1,10,840","5,69,370","84,386","18,915","63,567","3,92,637","1,13,338","3,83,364","23,587","30,988","15,884","1,95,321",177,"3,36,607","3,73,982","28,366","27,70,387","1,30,756","8,129","6,40,908","97,903","1,97,483","2,36,576","1,02,541","4,01,796","29,024","22,772",0,"1,01,155","32,944","32,858","1,656","19,940","16,464","91,592","7,543","9,102","18,90,90,194"
5.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,"3,00,026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,00,026"
5.3. Crédito a la clientela ......................................................................................................................................................................,"18,22,26,705","13,31,50,436","5,74,37,866","4,10,41,987","4,87,60,340","3,07,30,703","1,88,02,370","1,90,07,354","1,31,63,651",0,"35,81,799","80,96,147","1,01,11,284","99,02,138",0,"63,17,130","20,49,299","62,01,586","1,98,722","42,65,831","49,98,954","29,49,893","36,71,502","24,64,628","28,47,834","2,71,060","1,50,574","31,79,216","18,91,878","19,98,971","19,23,035","11,24,326","8,42,288","16,43,419","1,995",765,"12,21,791","4,54,027","4,72,311","22,47,139","2,77,722","1,80,796","6,33,708","20,628","9,99,834","3,04,512","16,76,208","2,42,798","10,33,357","1,93,839","69,442","25,55,249",101,"1,33,869","3,14,900","6,99,717",0,"15,262","30,26,702","10,490","7,51,093","24,340","13,955","10,45,913",95,"17,303",0,44,3,0,"5,937","5,005",0,"64,36,53,776"
5.4. Valores representativos de deuda ..........................................................................................................,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,36,663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,36,0,0,0,"9,499",0,"21,816",0,0,0,0,0,"2,68,905"
5.5. Otros activos financieros ......................................................................................................................................................................,"26,35,769","70,17,684","4,53,500","3,35,102","10,63,017","2,47,726","1,00,968","1,31,665","1,03,096",0,"44,424",8,"75,913","49,866",0,"45,511","4,950","84,875","1,520","20,048","6,462","48,286","18,598","31,445","11,886","29,141","4,72,884","18,609",203,"80,159","19,083","2,56,799",87,"5,894","2,095","46,542","9,700","1,801",609,279,"2,189","29,225",507,35,"3,910",865,236,"2,429",70,"1,199","1,15,335","5,716",4,"11,451","2,506","2,278",0,"3,347",776,109,8,814,8,220,"43,574",62,0,0,6,0,"1,465",2,0,"1,37,04,550"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"26,42,972","1,57,67,092",0,"1,01,86,789","26,48,938",0,"25,06,242","15,61,426","25,46,404",0,"12,00,000",0,"20,28,900","30,055",0,0,"16,36,355","6,88,213",0,"1,021",0,"10,77,700","15,312",0,"12,313",0,"16,60,712","14,053",0,"12,13,856","18,18,891",0,0,"70,771",0,"8,68,679","1,21,638","1,72,972",0,0,"17,990","1,54,475","17,714","26,447",0,0,0,"1,44,193",0,0,"2,51,610",0,0,0,"2,04,354",0,0,"40,646",0,"96,035",0,0,0,0,0,0,0,0,0,0,0,0,0,"5,14,44,768"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ..........................................................................................................,"58,91,639",0,"68,87,283",440,0,0,"19,379",0,603,0,0,0,0,0,0,0,0,"82,480",0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,931",0,0,0,0,0,0,0,615,0,0,"1,28,89,393"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"13,30,367",0,"63,19,244",0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,"76,50,562"
9. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,"-9,148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-9,148"
10. DERIVADOS DE COBERTURA ..........................................................................................................,"17,85,024","10,83,318","4,66,193","1,59,837","2,89,977","81,682","12,202","7,707","18,641",0,"59,732","1,25,909","34,255","46,135",0,"25,619",46,"2,253","6,796","18,334","45,332",0,"14,661","8,300","3,181",2,0,"9,698",0,"7,312","1,430",0,497,"11,060",0,0,0,"23,367",0,"14,978",0,0,0,0,681,0,0,0,"1,577","14,711",0,0,"6,153",0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,87,055"
11. ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,"26,281","34,113","17,308","32,069","89,129","4,496","2,707","2,152","2,607",0,"2,168",0,65,"11,253",0,691,0,"1,414",0,"5,743",0,0,"4,943","1,142",429,0,0,"3,260",633,0,661,0,3,729,0,0,469,0,19,233,21,372,0,0,79,15,247,0,0,0,0,0,0,2,13,0,1,0,330,0,0,0,0,316,0,0,3,0,0,0,"4,334",0,0,"2,50,450"
11.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4. Instrumentos de capital ......................................................................................................................................................................,0,0,0,0,"79,813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,267",0,0,"84,080"
11.5. Activo material ...............................................................................................................................................................................,"26,281","34,113","17,308","32,069","9,316","4,496","2,707","2,152","2,607",0,"2,168",0,65,"11,253",0,691,0,"1,414",0,"5,743",0,0,"4,943","1,142",429,0,0,"3,260",633,0,661,0,3,729,0,0,469,0,19,233,21,372,0,0,79,15,247,0,0,0,0,0,0,2,13,0,1,0,330,0,0,0,0,316,0,0,3,0,0,0,67,0,0,"1,66,370"
11.6. Resto de activos ..................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. PARTICIPACIONES ..................................................................................................................................................................,"1,26,18,267","3,82,68,452","12,60,566","13,15,956","15,09,139","1,35,559","1,12,421","40,817","1,25,201",0,"30,38,893","1,454","48,758",361,7,"1,60,460","1,15,720","1,40,944",0,270,0,"13,929",177,"22,185",95,"18,164","3,221",180,"3,37,981","41,256","4,415","1,51,102","7,385",90,0,0,"4,810",0,"1,119",0,"14,537","4,403","47,316",0,0,3,30,"10,111",0,"3,126","1,73,845",676,"1,75,122","23,290",0,"9,704","1,45,119",1,"94,622","1,112","28,168","4,326",0,9,0,0,0,0,0,10,0,0,0,"6,02,34,884"
12.1. Entidades asociadas ......................................................................................................................................................................,"43,646","31,83,775","8,923","3,211","1,24,472",656,"1,017",0,"48,141",0,"5,395",0,0,0,7,0,0,456,0,0,0,240,0,24,0,"6,715",0,0,"3,22,370",624,0,0,95,0,0,0,0,0,0,0,"2,292",0,"45,000",0,0,0,0,"1,479",0,0,0,0,0,0,0,0,325,0,107,0,"1,762",0,0,0,0,0,0,0,0,10,0,0,0,"38,00,742"
12.2. Entidades multigrupo ......................................................................................................................................................................,"3,330",0,"15,040","8,225","19,343","36,225","9,498",0,"33,612",0,"66,207",0,"2,411",361,0,0,0,0,0,270,0,"13,508",177,0,0,0,140,180,"8,860","10,513",0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,621",0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,"2,35,812"
12.3. Entidades del grupo ......................................................................................................................................................................,"1,25,71,291","3,50,84,677","12,36,603","13,04,520","13,65,324","98,678","1,01,906","40,817","43,448",0,"29,67,291","1,454","46,347",0,0,"1,60,460","1,15,720","1,40,488",0,0,0,181,0,"22,161",95,"11,449","3,081",0,"6,751","30,119","4,415","1,51,102","7,290",0,0,0,"4,810",0,"1,119",0,"12,245","4,403","2,316",0,0,3,30,"1,011",0,"3,126","1,73,845",676,"1,75,122","23,290",0,"9,704","1,44,794",1,"94,515","1,112","26,406","4,125",0,9,0,0,0,0,0,0,0,0,0,"5,61,98,330"
13. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ..........................................................................................................,"21,10,938","30,00,763","15,05,629","1,08,875","2,56,961",0,"46,575","43,530","9,096",0,"29,749","6,672",0,"10,040",0,"1,650",560,0,0,"8,289",13,"2,104","7,663",0,"23,009",0,0,"6,163",0,0,"5,712",0,0,"10,164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,94,155"
15. ACTIVO MATERIAL ..................................................................................................................................................................,"20,81,150","15,03,756","8,11,631","3,51,407","5,82,411","3,27,802","2,88,765","1,74,515","1,94,284",0,"12,382","25,805","47,553","61,163",0,"1,10,177",658,"89,439",45,"28,025",180,"25,070","25,223","27,569","29,143","1,332","10,795","19,981","2,927","76,554","9,065","9,699",661,"19,281",6,363,"25,598","1,721","13,568",179,"9,439","6,982","5,617",10,"4,164","9,301","2,612",384,878,"3,598","4,378","3,805",10,"1,359","2,919","4,387",101,"4,222","4,328","1,334",105,"1,041",1,310,"2,096","2,517",2,0,4,0,"29,172",0,0,"70,94,959"
15.1. De uso propio ..................................................................................................................................................................,"20,70,414","15,00,636","7,94,085","3,46,721","5,81,584","3,09,286","2,80,551","1,73,265","1,84,918",0,"12,382","11,070","42,106","60,062",0,"1,08,892",658,"89,439",45,"27,718",180,"25,070","24,667","27,569","29,143","1,332","10,795","19,802","2,927","73,189","9,065","9,699",661,"17,142",6,363,"24,771","1,721","11,200",179,"9,352","6,982","5,617",10,"4,119","8,224","2,612",384,878,"3,598","4,378","3,805",10,"1,359","2,919","4,387",101,"2,834","4,328","1,334",105,"1,041",1,310,"2,096","2,517",2,0,4,0,"10,799",0,0,"69,67,419"
15.2. Inversiones inmobiliarias ......................................................................................................................................................................,"10,736","3,120","17,546","4,686",827,0,"8,214","1,250","9,366",0,0,"14,735","5,447","1,101",0,0,0,0,0,307,0,0,556,0,0,0,0,179,0,0,0,0,0,"2,139",0,0,827,0,"2,075",0,87,0,0,0,0,"1,077",0,0,0,0,0,0,0,0,0,0,0,"1,388",0,0,0,0,0,0,0,0,0,0,0,0,"18,373",0,0,"1,04,036"
15.3. Otros activos cedidos en arrendamiento operativo ..........................................................................................................,0,0,0,0,0,"18,516",0,0,0,0,0,0,0,0,0,"1,285",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,365",0,0,0,0,0,0,0,0,293,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,504"
15.4. Afecto a la Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Adquirido en arrendamiento financiero ..........................................................................................................,21,"4,45,157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,45,178"
16. ACTIVO INTANGIBLE ..................................................................................................................................................................,"59,462",448,"32,055","14,002","4,197","1,668","7,999","6,588",592,0,"4,487",0,0,164,0,765,0,0,0,109,38,"6,890",54,"6,626","4,370",508,463,54,513,58,"8,001","11,720",0,55,0,"16,800",223,545,0,0,175,138,"6,439",0,87,1,595,0,55,15,"3,480",83,0,"10,333",67,389,0,"1,263","3,654",0,23,"1,116",0,0,"1,557",26,0,0,0,0,0,0,0,"2,18,950"
