Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
3.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,"18,858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,858"
3.5. Otros instrumentos de capital ..........................................................................................................,0,0,0,0,0,"33,120","21,396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,527"
Pro-memoria: Prestados o en garantía ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA ..........................................................................................................,"3,12,12,469","4,40,65,372","71,67,211","19,70,511","23,91,706","46,22,203","4,45,308","15,05,695","1,91,087",0,114,"43,40,011","5,98,410","1,04,269",61,"4,24,311","10,408","5,48,682",0,"21,215","19,00,110","90,649","21,058","4,06,050","39,790","90,965","39,272","30,109",0,"1,25,486","37,631","5,055","5,43,308","12,737",0,25,"1,02,106","5,102","62,746","2,069","72,923","30,115","18,076","1,236",32,"10,759",103,"79,166","2,073","2,428","46,545",0,8,"1,296","13,854",300,"2,047","5,133",168,"47,208",79,130,0,30,2,0,0,0,0,0,0,0,0,"10,34,67,022"
4.1. Valores representativos de deuda ..........................................................................................................,"2,26,32,843","4,36,44,274","70,27,214","19,28,666","22,99,543","45,59,966","3,87,779","15,01,111","77,424",0,0,"43,40,011","2,18,402","1,03,962",0,"4,00,935",0,"4,93,781",0,"20,872","19,00,110","17,751","20,468","3,74,149","39,566","86,413","37,860","28,942",0,"1,23,473","36,188",0,"5,40,977","12,427",0,0,"87,427",16,"27,457","2,069","65,896","27,012",0,1,0,"5,734",0,"26,716","2,073","2,059","45,490",0,0,0,"13,854",0,0,"4,589",0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,"9,31,65,630"
4.2. Otros instrumentos de capital ..........................................................................................................,"85,79,626","4,21,098","1,39,998","41,845","92,163","62,237","57,529","4,584","1,13,663",0,114,0,"3,80,008",307,61,"23,376","10,408","54,901",0,343,0,"72,898",590,"31,901",224,"4,552","1,412","1,167",0,"2,013","1,443","5,055","2,331",310,0,25,"14,679","5,086","35,289",0,"7,027","3,103","18,076","1,235",32,"5,025",103,"52,450",0,369,"1,055",0,8,"1,296",0,300,"2,047",544,168,"47,208",79,0,0,30,2,0,0,0,0,0,0,0,0,"1,03,01,393"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"1,87,79,932","3,07,70,416","25,60,394","11,08,453","11,51,450","32,86,811","3,26,771","3,28,724","32,365",0,0,0,0,365,0,"3,75,163",0,"4,98,458",0,419,"1,28,115",585,98,"2,45,329","39,566","62,446",0,0,0,0,0,0,"45,974",0,0,0,0,0,0,0,"37,028",0,0,0,0,0,0,"3,115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,97,81,977"
5. INVERSIONES CREDITICIAS  .................................................................................................................................................................,"18,62,09,214","16,16,21,304","6,78,76,859","5,51,16,867","4,86,80,921","3,16,32,714","1,82,14,650","1,80,94,791","1,18,72,087","89,26,483","1,33,30,450","82,72,863","1,27,15,657","95,91,606","83,54,069","60,64,162","67,15,044","60,08,693","33,74,949","42,12,131","47,19,583","37,49,379","34,95,545","23,43,271","26,43,164","48,05,758","19,88,899","32,03,860","14,91,687","37,65,897","24,68,785","29,90,673","7,92,938","16,36,025","10,34,893","8,68,515","12,61,322","8,36,682","4,94,140","23,83,425","3,80,593","5,08,701","5,43,832","3,90,485","8,64,611","3,03,317","14,24,058","5,35,871","9,57,069","3,61,795","4,06,485","23,57,061","22,76,169","2,35,210","2,63,243","8,72,919","37,626","1,30,153","30,55,922","1,05,324","10,09,830","54,149","36,701","9,61,204","1,15,563","59,454","32,571","25,073","19,805","16,431","75,415","12,311","9,106","75,22,98,012"
5.1. Depósitos en entidades de crédito ..........................................................................................................,"2,45,16,396","4,26,72,830","1,76,60,314","1,71,35,927","45,43,062","39,20,990","15,35,651","14,61,355","3,53,754","89,26,483","1,00,57,494","58,733","33,18,970","2,48,383","83,54,069","4,07,279","48,39,087","7,07,800","29,80,937","50,268","1,47,945","15,25,024","64,515","1,73,206","5,05,835","43,89,314","16,05,868","58,533","16,573","16,98,721","8,58,533","20,57,602","80,253","42,480","10,31,619","8,43,445","1,13,626","5,26,012","71,120",0,"1,00,620","2,94,406","1,21,093","3,74,214","27,542","34,338",0,"3,20,354",226,"1,78,077","3,19,929","39,223","22,65,833","1,18,451","6,647","2,86,005","37,216","1,17,027","2,15,975","90,077","3,32,653","33,003","22,316",0,"1,06,697","51,993","32,571","3,072","19,784","16,431","65,855","7,306","9,106","17,52,08,046"
5.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"81,019","4,00,027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,00,006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,81,052"
5.3. Crédito a la clientela ......................................................................................................................................................................,"15,95,26,086","11,35,97,308","4,94,95,787","3,75,65,218","4,34,43,201","2,74,03,724","1,65,88,477","1,64,99,895","1,13,63,704",0,"31,18,239","82,14,119","93,09,512","92,91,653",0,"56,24,107","18,72,728","52,57,212","1,99,766","41,40,024","45,63,220","22,23,051","34,15,251","21,48,665","21,25,895","2,65,011","1,07,791","31,29,543","14,75,114","19,76,478","15,92,997","9,31,688","7,12,608","15,85,782","1,261",633,"11,40,414","3,04,270","4,22,748","23,82,589","2,74,807","1,85,767","4,22,508","16,269","8,34,078","2,68,267","14,23,871","2,13,311","9,56,748","1,83,183","50,693","23,17,333","10,322","1,16,232","2,52,804","5,83,727",0,"11,927","28,39,547","10,996","6,77,169","20,819","14,383","9,61,041",113,"7,350",0,54,5,0,"8,548","5,004",0,"56,56,82,645"
5.4. Valores representativos de deuda ..........................................................................................................,"1,954",0,0,0,0,0,0,0,0,0,"1,54,707",0,0,0,0,0,0,0,"1,93,398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,251",0,36,0,0,0,0,0,"21,901",0,0,0,0,0,"3,76,247"
5.5. Otros activos financieros ......................................................................................................................................................................,"20,83,759","49,51,139","7,20,758","4,15,722","6,94,658","3,08,000","90,522","1,33,541","1,54,629",0,10,11,"87,174","51,570",0,"32,777","3,229","43,681",848,"21,839","8,418","1,304","15,779","21,400","11,434","51,427","2,75,241","15,784",0,"90,698","17,255","1,383",77,"7,763","2,013","24,437","7,282","6,400",273,836,"5,166","28,528",231,1,"2,991",712,187,"2,206",95,535,"35,863",505,14,527,"3,792","3,186",410,"1,199",400,0,8,291,2,163,"8,753",112,0,46,16,0,"1,012",1,0,"1,04,50,023"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"24,67,627","1,05,58,510",0,"43,16,823","14,03,845",0,"15,54,809","16,08,255","26,60,735",0,"12,00,000",0,"17,26,991","41,311",0,0,"20,51,686","4,88,575",0,"1,449",0,"13,90,893","13,504",0,"12,174",0,"15,29,818","16,942",0,"14,39,050","14,98,064",0,0,0,0,"7,20,271","1,28,504","1,56,859",0,0,"20,109","1,15,520","77,279","25,509",0,0,0,"3,14,325",0,0,"2,15,578",0,0,0,"1,45,989",0,0,"40,396",0,"82,859",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,80,24,259"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ..........................................................................................................,"61,55,581",0,"60,42,159",433,0,0,"24,867",0,605,0,0,0,0,0,0,0,0,"88,275",0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,992",0,0,0,0,0,0,0,629,0,0,"1,23,19,567"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"28,07,533",0,"55,17,155",0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,"83,25,938"
9. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,"-7,923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,923"
10. DERIVADOS DE COBERTURA ..........................................................................................................,"16,07,132","10,10,134","2,94,436","2,15,134","2,18,506","79,846","14,025","22,205","20,748",0,"26,572","1,79,951","33,684","17,900",0,"22,384",46,"2,477","3,838","7,320","19,488",0,"5,719","8,300",199,10,0,"3,392",0,"6,534","2,569",0,494,"5,024",0,0,0,"14,349",0,"5,970",0,0,0,0,393,0,0,0,1,"11,583",0,0,"4,470",0,0,0,0,0,"1,833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,66,666"
11. ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,"27,805","41,599","14,755","29,783","10,202","3,789","18,345","2,403",580,0,"1,367",0,65,"7,179",0,698,0,"1,370",0,"5,720",0,0,"3,902",477,278,0,0,"3,415",322,"10,773",661,0,3,597,0,0,265,0,32,233,21,372,0,0,79,15,0,0,0,0,0,0,0,18,13,0,1,0,315,0,0,60,0,278,0,0,3,0,0,0,"5,779",0,0,"1,93,572"
11.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4. Instrumentos de capital ......................................................................................................................................................................,0,0,0,0,0,0,"15,224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"4,505",0,0,"30,562"
11.5. Activo material ...............................................................................................................................................................................,"27,805","41,599","14,755","29,783","10,202","3,789","3,121","2,403",580,0,"1,367",0,65,"7,179",0,698,0,"1,370",0,"5,720",0,0,"3,902",477,278,0,0,"3,415",322,0,661,0,3,597,0,0,265,0,32,233,21,372,0,0,79,15,0,0,0,0,0,0,0,18,13,0,1,0,315,0,0,0,0,278,0,0,3,0,0,0,"1,274",0,0,"1,63,010"
11.6. Resto de activos ..................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. PARTICIPACIONES ..................................................................................................................................................................,"1,32,28,346","3,46,58,463","12,28,929","13,15,798","8,44,080","1,37,065","1,79,145","33,892","1,13,431",0,"27,40,531","2,666","47,717",361,7,"1,23,342","1,15,713","1,25,098",0,270,0,"13,930",177,"22,124",99,"18,164","3,013",180,"3,38,731","41,261","4,250","1,51,053","7,385",90,0,0,"4,869",0,"1,119",0,"14,559","4,403","2,316",0,0,3,30,"7,898",0,"3,996","1,09,796",676,"1,55,189","23,290",0,"9,704","1,48,712",1,"83,372","1,112","21,838","4,326",0,9,0,0,0,0,0,10,0,0,0,"5,60,92,539"
12.1. Entidades asociadas ......................................................................................................................................................................,"7,85,477","9,37,134","8,938","3,211","1,00,394",656,"83,788",0,"61,400",0,"5,395",762,0,0,7,0,0,456,0,0,0,241,0,24,0,"6,715",0,0,"3,22,370",622,0,0,95,0,0,0,0,0,0,0,"2,314",0,0,0,0,0,0,"1,604",0,0,0,0,0,0,0,0,"3,918",0,107,0,"1,762",0,0,0,0,0,0,0,0,10,0,0,0,"23,27,400"
12.2. Entidades multigrupo ......................................................................................................................................................................,"5,483",0,"15,040","9,008","19,343","36,225","9,498",0,"33,612",0,"41,210",0,"2,411",361,0,0,0,0,0,270,0,"13,508",177,0,0,0,151,180,"8,860","10,513",0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,283",0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,"2,11,424"
12.3. Entidades del grupo ......................................................................................................................................................................,"1,24,37,386","3,37,21,329","12,04,951","13,03,579","7,24,343","1,00,184","85,859","33,892","18,419",0,"26,93,926","1,904","45,307",0,0,"1,23,342","1,15,713","1,24,642",0,0,0,181,0,"22,100",99,"11,449","2,862",0,"7,501","30,126","4,250","1,51,053","7,290",0,0,0,"4,869",0,"1,119",0,"12,245","4,403","2,316",0,0,3,30,"1,011",0,"3,996","1,09,796",676,"1,55,189","23,290",0,"9,704","1,44,794",1,"83,265","1,112","20,076","4,125",0,9,0,0,0,0,0,0,0,0,0,"5,35,53,716"
13. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ..........................................................................................................,"20,84,427","30,13,191","14,97,307","1,22,299","2,61,918",0,"48,444","44,620","9,096",0,"30,908","6,762",0,"11,360",0,"1,539",579,0,0,"9,232",13,"2,112","8,394",0,"23,009",0,0,"6,860",0,0,"5,712",0,0,"11,149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,98,931"
15. ACTIVO MATERIAL ..................................................................................................................................................................,"20,75,104","15,28,503","7,12,629","3,50,385","5,52,171","3,10,243","2,86,825","2,10,980","1,85,406",0,"14,342","26,218","43,676","63,681",0,"1,05,472",910,"88,327",62,"29,096",218,"20,077","26,006","33,493","29,647","1,411","10,809","21,062","3,037","77,665","5,828","9,033",681,"20,283",17,332,"25,995","1,655","13,657",197,"9,980","7,253","5,143",12,"4,014","9,309","2,411",412,948,"3,854","1,290","4,191",11,"1,599","2,601","4,790",104,"3,959","4,023","1,346",118,993,1,294,"1,010","2,510",2,0,5,0,"28,158",0,0,"69,85,474"
15.1. De uso propio ..................................................................................................................................................................,"20,64,572","15,25,344","6,94,624","3,47,629","5,51,317","3,07,302","2,78,545","2,09,700","1,74,129",0,"14,342","11,325","38,167","63,143",0,"1,05,436",910,"88,327",62,"28,928",218,"20,077","26,006","33,486","29,647","1,411","10,809","20,852","3,037","74,277","5,593","9,033",681,"18,104",17,332,"25,155","1,655","11,246",197,"9,893","7,253","5,143",12,"3,968","8,228","2,411",412,948,"3,854","1,290","4,191",11,"1,599","2,601","4,790",104,"2,561","4,023","1,346",118,993,1,294,"1,010","2,510",2,0,5,0,"9,742",0,0,"68,74,948"
15.2. Inversiones inmobiliarias ......................................................................................................................................................................,"10,532","3,159","18,005","2,756",854,0,"8,280","1,280","11,277",0,0,"14,893","5,509",538,0,0,0,0,0,168,0,0,0,0,0,0,0,210,0,0,0,0,0,"2,179",0,0,840,0,"2,116",0,87,0,0,0,0,"1,081",0,0,0,0,0,0,0,0,0,0,0,"1,398",0,0,0,0,0,0,0,0,0,0,0,0,"18,416",0,0,"1,03,578"
15.3. Otros activos cedidos en arrendamiento operativo ..........................................................................................................,0,0,0,0,0,"2,941",0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,7,0,0,0,0,0,"3,388",235,0,0,0,0,0,0,0,295,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,948"
15.4. Afecto a la Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Adquirido en arrendamiento financiero ..........................................................................................................,0,"4,41,420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,41,420"
16. ACTIVO INTANGIBLE ..................................................................................................................................................................,"52,593",464,"31,231","8,399","6,115",197,"6,804","5,701",380,0,"2,804",0,0,146,0,691,0,0,0,98,20,"7,371",49,"5,927","1,427",428,910,49,1,102,"10,931","8,859",0,50,0,"17,092",341,545,0,0,114,152,"4,862",0,95,1,219,0,49,20,"3,149",92,0,"10,524",105,318,0,"1,514",796,0,33,"1,154",0,12,"1,208",25,0,0,0,0,0,0,0,"1,94,167"
16.1. Fondo de comercio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,213",0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,775"
