Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
3. OTROS ACTIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,0,0,0,0,"32,163","40,086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,249"
3.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,"18,791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,791"
3.5. Otros instrumentos de capital ..........................................................................................................,0,0,0,0,0,"32,163","21,295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53,458"
Pro-memoria: Prestados o en garantía ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. ACTIVOS FINANCIEROS DISPONIBLES PARA LA VENTA ..........................................................................................................,"3,14,18,925","3,62,31,556","72,18,649","33,24,133","24,14,324","44,56,787","4,34,559","13,81,094","1,86,318",0,110,"30,08,193","5,95,723","87,059",61,"4,37,927","10,408","5,32,484",0,"19,431","18,93,243","89,889","19,140","6,08,422","39,852","90,851","39,361","27,176",0,"1,24,738","35,697","5,055","5,50,002","11,784",0,36,"1,00,715","5,236","64,764","2,049","66,021","29,915","18,457","1,236",32,"10,887",103,"77,805","2,053","2,367","64,543",0,8,"1,296","13,908",0,"2,026","5,144",168,"46,093",79,129,0,30,2,0,0,0,0,0,0,0,0,"9,58,08,053"
4.1. Valores representativos de deuda ..........................................................................................................,"2,27,35,946","3,58,07,214","70,82,663","32,82,328","23,11,914","43,88,468","3,76,196","13,76,510","73,604",0,0,"30,08,193","2,15,715","86,752",0,"4,01,894",0,"4,75,941",0,"19,088","18,93,243","17,161","18,550","4,75,559","39,623","86,297","37,949","26,009",0,"1,22,229","34,277",0,"5,47,666","11,474",0,0,"86,106",17,"29,321","2,049","59,005","26,844",0,1,0,"5,869",0,"24,905","2,053","2,039","64,543",0,0,0,"13,908",0,0,"4,599",0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,"8,52,73,851"
4.2. Otros instrumentos de capital ..........................................................................................................,"86,82,979","4,24,342","1,35,986","41,805","1,02,410","68,319","58,363","4,584","1,12,714",0,110,0,"3,80,008",307,61,"36,033","10,408","56,543",0,343,0,"72,728",590,"1,32,863",229,"4,554","1,412","1,167",0,"2,509","1,420","5,055","2,336",310,0,36,"14,609","5,219","35,443",0,"7,016","3,071","18,457","1,235",32,"5,018",103,"52,900",0,328,0,0,8,"1,296",0,0,"2,026",545,168,"46,093",79,0,0,30,2,0,0,0,0,0,0,0,0,"1,05,34,202"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"2,19,18,835","2,39,87,668","24,75,065","24,01,061","11,64,264","41,18,031","3,26,771","4,22,276","31,238",0,0,0,"10,382",0,0,"3,75,163",0,"4,98,718",0,408,"1,28,207",341,98,"3,00,549","39,623","66,036",0,0,0,0,0,0,"46,076",0,0,0,0,0,0,0,"37,225",0,0,0,0,0,0,"2,974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,83,51,009"
5. INVERSIONES CREDITICIAS  .................................................................................................................................................................,"18,86,39,130","17,10,13,002","7,62,74,847","5,57,22,661","4,84,29,694","3,36,36,271","1,94,03,068","1,88,99,724","1,23,47,843","89,34,354","1,32,29,606","85,04,995","1,26,10,191","97,04,757","72,19,762","61,66,696","62,26,866","63,53,570","33,60,521","43,04,979","46,58,825","40,42,642","35,75,993","25,48,217","27,21,272","40,73,372","27,10,705","31,53,871","15,31,457","36,59,469","25,24,068","29,91,923","7,63,442","16,70,673","10,49,677","9,25,781","12,76,272","8,79,638","5,00,021","24,12,599","3,88,003","5,11,378","5,36,361","3,96,148","8,80,479","3,12,218","14,86,542","5,20,616","9,60,575","4,01,524","4,66,535","23,80,865","23,60,558","2,65,821","2,68,141","9,22,392","43,457","1,62,381","30,73,576","1,05,829","10,17,100","52,805","36,531","9,72,477","1,83,846","52,410","32,596","25,058","19,827","16,466","72,934","12,335","9,108","77,75,99,346"
5.1. Depósitos en entidades de crédito ..........................................................................................................,"2,31,23,298","4,98,52,138","2,45,14,767","1,70,41,189","38,72,425","51,82,441","24,25,623","18,70,400","5,53,306","89,34,354","98,69,849","32,660","29,26,714","2,47,626","72,19,762","2,53,057","42,76,486","8,48,835","29,68,042","79,065","81,103","16,37,492","1,03,433","3,00,143","4,95,685","37,64,666","23,90,499","53,785","17,642","15,81,880","8,51,861","20,28,541","41,822","50,315","10,47,668","8,99,288","1,18,939","5,28,215","70,027","9,195","1,08,792","2,88,975","1,00,114","3,78,125","31,813","27,133","17,752","3,01,950",147,"2,14,688","3,15,447","52,100","23,54,566","1,49,399","7,715","2,90,425","43,457","1,46,303","2,15,535","95,483","3,53,576","30,397","22,376",253,"1,53,876","42,526","32,596","3,141","19,807","16,466","63,623","7,330","9,108","18,80,59,230"
5.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3. Crédito a la clientela ......................................................................................................................................................................,"16,26,50,114","11,57,86,667","5,11,09,134","3,82,71,736","4,37,89,202","2,81,75,298","1,68,84,539","1,69,24,680","1,16,30,848",0,"32,04,658","84,71,983","96,17,925","94,13,605",0,"58,71,541","19,47,156","54,41,775","1,98,293","42,06,637","45,72,735","24,00,095","34,56,980","22,14,153","22,16,694","2,73,468","94,333","30,84,752","15,13,815","19,85,225","16,55,310","9,61,494","7,21,510","16,13,017","1,999",529,"11,39,912","3,48,739","4,29,735","24,02,680","2,76,730","1,93,098","4,36,021","17,221","8,46,709","2,84,271","14,68,588","2,16,491","9,60,348","1,83,927","52,315","23,28,281","5,978","1,15,164","2,58,791","6,12,737",0,"13,724","28,57,350","10,216","6,63,516","21,716","14,153","9,72,061",105,"9,810",0,50,5,0,"8,231","5,004",0,"57,75,15,577"
5.4. Valores representativos de deuda ..........................................................................................................,"1,954",0,0,0,0,0,0,0,0,0,"1,55,089",0,0,0,0,0,0,0,"1,92,644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,36,0,0,0,0,0,"21,866",0,0,0,0,0,"3,71,718"
5.5. Otros activos financieros ......................................................................................................................................................................,"28,63,764","53,74,197","6,50,946","4,09,736","7,68,067","2,78,532","92,906","1,04,644","1,63,689",0,10,352,"65,552","43,526",0,"42,098","3,224","62,960","1,542","19,277","4,987","5,055","15,580","33,921","8,893","35,238","2,25,873","15,334",0,"92,364","16,897","1,888",110,"7,341",10,"25,964","17,421","2,684",259,724,"2,481","29,305",226,802,"1,957",814,202,"2,175",80,"2,909","98,773",484,14,"1,258","1,635","19,230",0,"2,354",691,1,8,656,2,163,"29,865",74,0,1,15,0,"1,080",1,0,"1,16,52,821"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"24,67,627","1,45,92,727",0,"54,33,405","18,28,420",0,"14,93,728","18,44,012","27,58,314",0,"12,00,000",0,"14,98,749","23,371",0,0,"16,25,290","5,37,781",0,600,0,"14,94,907","13,090",0,"11,137",0,"14,39,876","14,553",0,"13,56,000","15,46,981",0,0,0,0,"7,61,088","1,30,876","1,47,710",0,0,"6,423","1,30,583","82,142","26,500",0,0,0,"2,98,139",0,0,"1,98,817",0,0,0,"1,53,260",0,0,"39,517",0,"85,686",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,32,41,309"
6. CARTERA DE INVERSIÓN A VENCIMIENTO ..........................................................................................................,"60,18,677",0,"60,39,923",434,0,0,"24,364",0,605,0,0,0,0,0,0,0,0,"83,217",0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,946",0,0,0,0,0,0,0,631,0,0,"1,21,74,821"
Pro-memoria: Prestados o en garantía ..........................................................................................................,"42,76,166",0,"54,47,040",0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,"97,24,456"
9. AJUSTES A ACTIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,"-6,266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,266"
10. DERIVADOS DE COBERTURA ..........................................................................................................,"16,08,776","8,88,577","2,65,201","2,04,262","2,13,889","79,117","15,364","17,503","17,502",0,"12,276","1,36,256","17,800","7,866",0,"18,420",46,"1,915","5,160","3,972","11,191",0,"2,726","8,300",203,8,0,"1,563",0,"6,688","2,596",0,705,"2,267",0,0,0,"14,194",0,"2,141",0,0,0,0,390,0,0,0,3,"11,559",0,0,"5,046",0,0,0,0,0,"1,898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,85,380"
11. ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,"33,085","40,855","16,720","30,427","10,068","4,263","17,946","2,233",765,0,"1,559",0,65,"7,292",0,707,0,"1,287",0,"5,699",0,0,"3,952",566,524,0,0,"3,416",483,"10,843",661,0,3,602,0,0,138,0,32,233,21,372,0,0,79,15,0,0,0,0,0,0,0,18,13,0,1,0,316,0,0,60,0,278,0,0,3,0,0,0,"5,623",0,0,"2,01,223"
11.1. Depósitos en entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2. Crédito a la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3. Valores representativos de deuda ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4. Instrumentos de capital ......................................................................................................................................................................,0,0,0,0,0,0,"15,224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,"4,349",0,0,"30,476"
11.5. Activo material ...............................................................................................................................................................................,"33,085","40,855","16,720","30,427","10,068","4,263","2,722","2,233",765,0,"1,559",0,65,"7,292",0,707,0,"1,287",0,"5,699",0,0,"3,952",566,524,0,0,"3,416",483,0,661,0,3,602,0,0,138,0,32,233,21,372,0,0,79,15,0,0,0,0,0,0,0,18,13,0,1,0,316,0,0,0,0,278,0,0,3,0,0,0,"1,274",0,0,"1,70,747"
11.6. Resto de activos ..................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. PARTICIPACIONES ..................................................................................................................................................................,"1,32,22,590","3,46,03,976","12,29,188","13,15,798","8,58,090","1,37,065","1,79,473","33,892","1,13,505",0,"27,40,558","2,541","47,717",361,7,"1,23,342","1,15,713","1,25,700",0,270,0,"13,929",177,"22,124",99,"18,164","3,013",180,"3,38,731","41,259","4,251","1,51,102","7,385",90,0,0,"4,862",0,"1,119",0,"14,559","4,403","2,316",0,0,3,30,"7,898",0,"3,126","1,09,796",676,"1,55,123","23,290",0,"9,704","1,48,712",1,"83,372","1,112","21,838","4,326",0,9,0,0,0,0,0,10,0,0,0,"5,60,46,575"
12.1. Entidades asociadas ......................................................................................................................................................................,"7,85,477","9,36,336","8,938","3,211","1,14,404",656,"83,788",0,"61,400",0,"5,395",762,955,0,7,0,0,456,0,0,0,240,0,24,0,"6,715",0,0,"3,22,370",622,0,0,95,0,0,0,0,0,0,0,"2,314",0,0,0,0,0,0,"1,604",0,0,0,0,0,0,0,0,"3,918",0,107,0,"1,762",0,0,0,0,0,0,0,0,10,0,0,0,"23,41,566"
12.2. Entidades multigrupo ......................................................................................................................................................................,"6,295",0,"15,040","9,008","19,343","36,225","9,498",0,"33,612",0,"41,210",0,"2,411",361,0,0,0,0,0,270,0,"13,508",177,0,0,0,151,180,"8,860","10,513",0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,283",0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,"2,12,236"
12.3. Entidades del grupo ......................................................................................................................................................................,"1,24,30,818","3,36,67,640","12,05,210","13,03,579","7,24,343","1,00,184","86,187","33,892","18,493",0,"26,93,953","1,779","44,351",0,0,"1,23,342","1,15,713","1,25,244",0,0,0,181,0,"22,100",99,"11,449","2,862",0,"7,501","30,124","4,251","1,51,102","7,290",0,0,0,"4,862",0,"1,119",0,"12,245","4,403","2,316",0,0,3,30,"1,011",0,"3,126","1,09,796",676,"1,55,123","23,290",0,"9,704","1,44,794",1,"83,265","1,112","20,076","4,125",0,9,0,0,0,0,0,0,0,0,0,"5,34,92,773"
13. CONTRATOS DE SEGUROS VINCULADOS A PENSIONES ..........................................................................................................,"20,84,427","30,23,001","14,96,662","1,22,566","2,61,464",0,"49,418","42,696","9,096",0,"30,871","6,762",0,"11,386",0,"1,542",576,0,0,"9,254",0,"2,118","8,412",0,"23,009",0,0,"6,876",0,0,"5,712",0,0,"11,174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,07,022"
15. ACTIVO MATERIAL ..................................................................................................................................................................,"20,70,338","15,19,178","7,11,210","3,48,362","5,60,233","3,12,014","2,85,615","2,13,154","1,87,709",0,"13,239","26,159","44,722","63,416",0,"1,06,099",873,"89,056",59,"29,097",211,"20,312","25,933","33,783","29,606","1,391","10,737","20,932","3,115","77,780","5,819","8,920",664,"20,173",15,326,"25,901","1,639","13,610",193,"9,900","7,190","5,474",11,"4,024","9,278","2,610",406,937,"3,813","1,268","4,164",11,"1,549","2,636","4,744",103,"3,946","3,983","1,343",116,979,1,291,995,"2,532",2,0,5,0,"28,137",0,0,"69,82,041"
15.1. De uso propio ..................................................................................................................................................................,"20,59,533","15,16,025","6,92,924","3,45,477","5,59,381","3,09,127","2,77,344","2,11,877","1,76,440",0,"13,239","11,288","39,217","62,880",0,"1,06,064",873,"89,056",59,"28,929",211,"20,312","25,933","33,776","29,606","1,391","10,737","20,723","3,115","74,395","5,584","8,920",664,"17,999",15,326,"25,062","1,639","11,206",193,"9,813","7,190","5,474",11,"3,978","8,198","2,610",406,937,"3,813","1,268","4,164",11,"1,549","2,636","4,744",103,"2,549","3,983","1,343",116,979,1,291,995,"2,532",2,0,5,0,"9,727",0,0,"68,70,968"
15.2. Inversiones inmobiliarias ......................................................................................................................................................................,"10,805","3,153","18,286","2,885",852,0,"8,271","1,277","11,269",0,0,"14,871","5,505",536,0,0,0,0,0,168,0,0,0,0,0,0,0,209,0,0,0,0,0,"2,174",0,0,839,0,"2,110",0,87,0,0,0,0,"1,080",0,0,0,0,0,0,0,0,0,0,0,"1,397",0,0,0,0,0,0,0,0,0,0,0,0,"18,410",0,0,"1,04,184"
15.3. Otros activos cedidos en arrendamiento operativo ..........................................................................................................,0,0,0,0,0,"2,887",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,7,0,0,0,0,0,"3,385",235,0,0,0,0,0,0,0,294,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,889"
15.4. Afecto a la Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro-memoria: Adquirido en arrendamiento financiero ..........................................................................................................,23,"4,38,794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,38,817"
16. ACTIVO INTANGIBLE ..................................................................................................................................................................,"53,185",454,"30,329","8,554","3,748",189,"7,052","5,432",364,0,"3,101",0,0,180,0,646,0,0,0,120,74,"7,263",60,"6,069","1,820",466,837,60,247,96,"10,732","9,452",0,61,0,"17,049",320,545,0,0,109,145,"4,909",0,89,1,210,0,60,19,"3,089",91,0,"10,489",99,360,0,"1,473","1,136",0,30,"1,271",0,10,"1,147",26,0,0,0,0,0,0,0,"1,93,268"
16.1. Fondo de comercio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,213",0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,775"
